taxonID	creator	date	title	description	identifier	type
22361810	Maslin	1983		In: Nuytsia 4: 394, figs 7, 8 & 14 (1983)		taxon
22361812	Maiden & Blakely	1928		In: J. Roy. Soc. W. Australia 13: 32, pl. 22, figs 6--11 (1928)		taxon
22361814	Maslin	1995		In: Nuytsia 10: 194 (1995)		taxon
22361815	Cowan & Maslin	1999		In: Nuytsia 12(3): 421 (1999)		taxon
22361816	Link	1822		In: Enum. Hort. Berol. Alt. 2: 442 (1822)		taxon
22361818	Tind.	1980		In: Telopea 1: 446, pl. 25 (1980)		taxon
22361819	Bailey	1896		In: Bot. Bull. Dept. Agric. Queensland 13: 9, pl. 4 (1896)		taxon
22361821	Cowan & Maslin	1995		In: Nuytsia 10: 28 (1995)		taxon
22361822	Meissner in J.G.C.Lehmann	1848		In: Pl. Preiss. 2: 204 (1848)		taxon
22361823	F.Muell.	1882		In: Chem. & Druggist Australas. Suppl. 5(51): 26 (1882)		taxon
22361824	Maiden & Blakely	1927		In: J. & Proc. Roy. Soc. New South Wales 60: 184 (1927)		taxon
22361825	Pedley	1964		In: Proc. Roy. Soc. Queensland 75: 30 (1964)		taxon
22361827	Cunn. ex Benth.	1842		In: London J. Bot. 1: 354 (1842)		taxon
22361828	Reader	1897		In: Victorian Naturalist 13: 146 (1897)		taxon
22361830	Maslin	1999		In: Nuytsia 12(3): 350 (1999)		taxon
22361831	Domin	1926		In: Biblioth. Bot. 89: 252 (1926)		taxon
22361832	Maiden & Blakely	1927		In: Proc. Roy. Soc. Queensland 38: 120, pl. 19 (1927)		taxon
22361833	Benth.	1855		In: Linnaea 26: 604 (1855)		taxon
22361835	A.R.Chapman & Maslin	1999		In: Nuytsia 12(3): 487 (1999)		taxon
22361836	Maiden & Blakely	1928		In: J. Roy. Soc. W. Australia 13: 13, pl. 10, figs 1--6 (1928)		taxon
22361837	Benth.	1864		In: Fl. Austral. 2: 359 (1864)		taxon
22361841	F.Muell.	1859		In: J. Proc. Linn. Soc., Bot. 3: 136 (1859)		taxon
22361842	F.Muell.	1859		In: J. Proc. Linn. Soc., Bot. 3: 140 (1859)		taxon
22361843	Benth.	1855		In: Linnaea 26: 613 (1855)		taxon
22361844	Pedley	1980		In: Austrobaileya 1: 246 (1980)		taxon
22361846	Tind. & Kodela	1992		In: Telopea 5: 61, figs 2 & 4 (1992)		taxon
22361847	Maiden & Blakely	1927		In: J. & Proc. Roy. Soc. New South Wales 60: 191, t. 18, figs 9--14 (1927)		taxon
22361848	Tind.	1975		In: Telopea 1: 74 (1975)		taxon
22361850	Pedley	1978		In: Austrobaileya 1: 183 (1978)		taxon
22361852	Maiden	1921		In: J. & Proc. Roy. Soc. New South Wales 54: 230 (1921)		taxon
22361853	Maslin	1999		In: Nuytsia 12(3): 351 (1999)		taxon
22361854	Maiden	1917		In: J. & Proc. Roy. Soc. New South Wales 51: 251 (1917)		taxon
22361855	J.H.Willis	1957		In: Victorian Naturalist 73: 155 (1957)		taxon
22361857	F.Muell.	1862		In: Fragm. 3: 47 (1862)		taxon
22361858	S.Moore	1920		In: J. Linn. Soc., Bot. 45: 174 (1920)		taxon
22361859	Maslin	1979		In: Nuytsia 2: 361 (1979)		taxon
22361861	Benth.	1842		In: London J. Bot. 1: 332 (1842)		taxon
22361862	Tindalale	1978		In: Telopea 1: 377 (1978)		taxon
22361863	Cowan & Maslin	1995		In: Nuytsia 10: 214 (1995)		taxon
22361865	Cunn. ex Benth.	1842		In: London J. Bot. 1: 354 (1842)		taxon
22361866	Maslin	1987		In: Nuytsia 6: 36, fig. 1 (1987)		taxon
22361867	Maslin	1982		In: Nuytsia 4: 90, figs 8 & 11 (1982)		taxon
22361868	Maiden	1920		In: J. & Proc. Roy. Soc. New South Wales 53: 199 (1920)		taxon
22361869	Maiden	1917		In: J. & Proc. Roy. Soc. New South Wales 51: 95, pl. 4 (1917)		taxon
22361870	Benth.	1842		In: Hook., London. J. Bot. 1: 509 (1842)		taxon
22361871	Pedley	1981		In: Austrobaileya 1: 344 (1981)		taxon
22361873	F.Muell. ex Benth.	1864		In: Fl. Austral. 2: 389 (1864)		taxon
22361875	Benth.	1864		In: Fl. Austral. 2: 368 (1864)		taxon
22361876	Smith in Rees	1818		In: Cycl. 39 Suppl. (1818)		taxon
22361877	Maiden	1920		In: J. & Proc. Roy. Soc. New South Wales 53: 182 (1920)		taxon
22361884	Pedley	1974		In: Contr. Queensland Herb. 15: 11, figs 2A & 7 (1974)		taxon
22361885	Maiden	1920		In: J. & Proc. Roy. Soc. New South Wales 53: 174, t. 10, figs 18--22 (1920)		taxon
22361886	F.Muell.	1859		In: J. Proc. Linn. Soc., Bot. 3: 134 (1859)		taxon
22361887	Benth.	1855		In: Linnaea 26: 619 (1855)		taxon
22361888	Maiden	1917		In: J. & Proc. Roy. Soc. New South Wales 51: 87, pl. 2 (1917)		taxon
22361890		1995		In: Nuytsia 10: 93 (1995)		taxon
22361891	Maslin	1995		In: Nuytsia 10: 95 (1995)		taxon
22361892		1844		In: Pl. Preiss. 1: 18 (1844)		taxon
22361893	Cowan & Maslin	1999		In: Nuytsia 12(3): 424 (1999)		taxon
22361894		1855		In: Linnaea 26: 624 (1855)		taxon
22361895	Cowan & Maslin	1995		In: Nuytsia 10: 37 (1995)		taxon
22361896	Cowan & Maslin	1995		In: Nuytsia 10: 38 (1995)		taxon
22361897	Cowan & Maslin	1995		In: Nuytsia 10: 40 (1995)		taxon
22361898	Willd.	1806		In: Sp. Pl. 4: 1054 (1806)		taxon
22361899	P.Lang & Cowan	1990		In: J. Adelaide Bot. Gard. 13: 115, figs 1 & 3 (1990)		taxon
22361900	Drake	1903		In: Grandidier, Hist. Phys. Nat. Pol., Madagascar, Plantes, Texte 1: 63-64 (1903)		taxon
22361901	Maiden in A.J.Ewart & O.B.Davies	1917		In: Fl. N. Territory 340, pl. 27, figs A--D (1917)		taxon
22361903	Heward ex Benth.	1842		In: London J. Bot. 1: 344 (1842)		taxon
22361904	Willd.	1806		In: Sp. Pl. 4th edn, 4: 1054 (1806)		taxon
22361905	Pedley	1980		In: Austrobaileya 1: 255 (1980)		taxon
22361907	Cunn. ex Don	1832		In: Gen. Hist. 2: 407 (1832)		taxon
22361908	Pedley	1980		In: Austrobaileya 1: 275 (1980)		taxon
22361909	F.Muell.	1878		In: Fragm. 11: 34 (1878)		taxon
22361912	Meissner in J.G.C.Lehmann	1844		In: Pl. Preiss. 1: 9 (1844)		taxon
22361913	F.Muell.	1893		In: Victorian Naturalist 10: 16 (1893)		taxon
22361914	Pedley	1969		In: Contr. Queensland Herb. 4: 2 (1969)		taxon
22361915	Benth. in S.L.Endlicher et al.	1837		In: Enum. Pl. 42 (1837)		taxon
22361916	Cunn. ex Benth.	1842		In: London J. Bot. 1: 382 (1842)		taxon
22361917	Pedley	1978		In: Austrobaileya 1: 157 (1978)		taxon
22361919	Pedley	1978		In: Austrobaileya 1: 214 (1978)		taxon
22361920	A.S.George	1999		In: J. Roy. Soc. W. Australia 82(2): 70, figs. 1 & 4 (1999)		taxon
22361921	Maslin	1999		In: Nuytsia 12(3): 356 (1999)		taxon
22361922		1999		In: Nuytsia 12(3): 353 (1999)		taxon
22361923	Cunn. ex Benth.	1842		In: London J. Bot. 1: 329 (1842)		taxon
22361925	F.Muell.	1858		In: Fragm. 1: 5 (1858)		taxon
22361926	Maslin	1999		In: Nuytsia 12(3): 356 (1999)		taxon
22361927	Maslin	1999		In: Nuytsia 12(3): 358 (1999)		taxon
22361928	Benth.	1842		In: London J. Bot. 1: 368 (1842)		taxon
22361929	Maslin	1999		In: Nuytsia 12(3): 359 (1999)		taxon
22361930	Domin	1926		In: Biblioth. Bot. 89: 258 (1926)		taxon
22361931	W.Fitzg.	1912		In: J. Bot. 50: 18 (1912)		taxon
22361932	E.Pritzel	1904		In: Bot. Jahrb. Syst. 35: 289 (1904)		taxon
22361933	A.R.Chapman & Maslin	1999		In: Nuytsia 12(3): 489 (1999)		taxon
22361934	Cowan & Maslin	1995		In: Nuytsia 10: 234 (1995)		taxon
22361935		1923		In: Vestn. Kral. Ceske Spolecn. Nauk, Tr. Mat.-Prir. 2: 43 (1923)		taxon
22361936	Cowan & Maslin	1995		In: Nuytsia 10: 48 (1995)		taxon
22361937	Hook.	1841		In: Icon. Pl. 4: t. 370 (1841)		taxon
22361938	Benth.	1842		In: London J. Bot. 1: 325 (1842)		taxon
22361939	Tind.	1978		In: Telopea 1: 373 (1978)		taxon
22361940	Benth.	1864		In: Fl. Austral. 2: 331 (1864)		taxon
22361941	Maiden & Blakely	1928		In: J. Roy. Soc. W. Australia 13: 25, pl. 16, figs 1--4 (1928)		taxon
22361943	Maiden & Blakely	1928		In: J. Roy. Soc. W. Australia 13: 4, pl. 3, figs 6--11 (1928)		taxon
22361944	Maslin	1999		In: Nuytsia 12(3): 362 (1999)		taxon
22361945		1904		In: Bot. Jahrb. Syst. 35: 310, fig. 36 (1904)		taxon
22361946	Maslin	1999		In: Nuytsia 12(3): 363 (1999)		taxon
22361948	Maslin	1983		In: Nuytsia 4: 398, figs 9, 10 & 14 (1983)		taxon
22361949	S.Moore	1920		In: J. Linn. Soc., Bot. 45: 172 (1920)		taxon
22361950		1826		In: Syst. Veg. 16th edn, 3: 141 (1826)		taxon
22361951	Tind.	1966		In: Proc. Linn. Soc. New South Wales 91: 147 (1966)		taxon
